row_type,platform,week_number,week_label,week_folder,user_number,user_label,captured_at_utc,capture_date,playlist_name,playlist_id,playlist_url,playlist_position,video_id,track_id,track_name,artist_name,artist_ids,artist_names,album_name,duration_seconds,duration_display,popularity_metric,popularity_metric_scope,youtube_url,youtube_music_url,view_count,view_count_source,view_rank_within_playlist_desc,view_percentile_within_playlist,youtube_artist_subscribers_approx,youtube_artist_subscribers_display,youtube_artist_channel_views,video_type,is_explicit_track,popularity_video_version_note,source_original_pool_percentile,source_original_pool_tier,exact_final_playlist_track_repeat,source_file,source_file_row,popularity_value,popularity_display,popularity_log10,popularity_available,final_playlist_percentile_30,final_playlist_tier_30,above_final_playlist_median,above_final_playlist_top_third_cutoff,above_final_playlist_max,original_candidate_pool_percentile_83,original_candidate_pool_rank_tier_83,popularity_log10_plus1,original_candidate_pool_reference_size,popularity_measurement_at_utc,metadata_repaired_at_utc
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,1,vRyn5eH12mc,vRyn5eH12mc,DEAD MAN’S THROTTLE | High-Energy Outlaw Rock & Aggressive Southern Stomp (145 BPM),Rebel Road Music,UCU7ztWlnSMxOxzXhaMw3byw,Rebel Road Music,,188.0,3:08,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=vRyn5eH12mc,https://music.youtube.com/watch?v=vRyn5eH12mc,193991.0,ytmusicapi player response videoDetails.viewCount,23.0,25.0,7330.0,7.33K,6773428.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,2,193991.0,"193,991 views",5.287782,True,63.3333,Middle,True,False,False,60.843373,Middle,5.287784,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,2,5kSco2Yxs2A,5kSco2Yxs2A,Dragons Never Die,Týr,UCcsoYke5q0w-OMEakJsLbAQ,Týr,,183.0,3:03,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=5kSco2Yxs2A,https://music.youtube.com/watch?v=5kSco2Yxs2A,149445.0,ytmusicapi player response videoDetails.viewCount,26.0,15.0,45300.0,45.3K,18529975.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,3,149445.0,"149,445 views",5.174481,True,56.6667,Middle,True,False,False,58.433735,Middle,5.174484,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,3,AeSeN-hJSHg,AeSeN-hJSHg,One Step On The Sun,DarWin,UCweo1ebnDxRaB0rcBn3fxGg;UCrLnkg-SiP0WpZrt1CZpTLA,DarWin; Greg Howe,,92.0,1:32,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=AeSeN-hJSHg,https://music.youtube.com/watch?v=AeSeN-hJSHg,270894.0,ytmusicapi player response videoDetails.viewCount,22.0,28.333333,31000.0,31K,12571229.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,4,270894.0,"270,894 views",5.432799,True,66.6667,Middle,True,False,False,64.457831,Buffer,5.432801,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,4,bn-HCyk--5o,bn-HCyk--5o,Against the Wind,Stratovarius,UCrmWShE1Kjc31dCC5g2Ti2w,Stratovarius,Fourth Dimension,229.0,3:49,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=bn-HCyk--5o,https://music.youtube.com/watch?v=bn-HCyk--5o,72132.0,ytmusicapi player response videoDetails.viewCount,30.0,1.666667,178000.0,178K,53248618.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,5,72132.0,"72,132 views",4.858128,True,53.3333,Middle,True,False,False,53.614458,Middle,4.858134,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,5,jW6A0iqPWMs,jW6A0iqPWMs,Himmelsrand,Equilibrium,UC5lBvp7xq6h7AeLUEdOgP8w,Equilibrium,Waldschrein,154.0,2:34,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=jW6A0iqPWMs,https://music.youtube.com/watch?v=jW6A0iqPWMs,548540.0,ytmusicapi player response videoDetails.viewCount,19.0,38.333333,25500.0,25.5K,10496362.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,6,548540.0,"548,540 views",5.739208,True,66.6667,High,True,True,False,70.481928,Buffer,5.739209,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,6,dA-_g_KAIm8,dA-_g_KAIm8,Anima Mundi,Dionysus,UClJbvcY5lO1aJo2Q3SqjvlQ,Dionysus,Anima Mundi,214.0,3:34,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=dA-_g_KAIm8,https://music.youtube.com/watch?v=dA-_g_KAIm8,1346490.0,ytmusicapi player response videoDetails.viewCount,13.0,58.333333,3960.0,3.96K,3067135.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,7,1346490.0,"1,346,490 views",6.129203,True,70.0,High,True,True,False,76.506024,High,6.129203,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,7,ufgmGRkUCsM,ufgmGRkUCsM,"No Pain, No Gain",Majestica,UC0oLl-AD2ikFO_WDmG4YMzw,Majestica,Power Train,215.0,3:35,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=ufgmGRkUCsM,https://music.youtube.com/watch?v=ufgmGRkUCsM,2346841.0,ytmusicapi player response videoDetails.viewCount,11.0,65.0,29000.0,29K,12321742.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,8,2346841.0,"2,346,841 views",6.370484,True,76.6667,High,True,True,False,82.53012,High,6.370484,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,8,kXYiU_JCYtU,kXYiU_JCYtU,Numb,Linkin Park,UCxgN32UVVztKAQd2HkXzBtw,Linkin Park,,188.0,3:08,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=kXYiU_JCYtU,https://music.youtube.com/watch?v=kXYiU_JCYtU,2760775012.0,ytmusicapi player response videoDetails.viewCount,1.0,98.333333,25100000.0,25.1M,21928631172.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,9,2760775012.0,"2,760,775,012 views",9.441031,True,100.0,High,True,True,True,100.0,High,9.441031,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,9,UQ4uyq3GU1w,UQ4uyq3GU1w,Heartless Madness,Dynazty,UC1_8sQRmjjw7YI2Bk-Kr_tA,Dynazty,,249.0,4:09,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=UQ4uyq3GU1w,https://music.youtube.com/watch?v=UQ4uyq3GU1w,6333639.0,ytmusicapi player response videoDetails.viewCount,7.0,78.333333,42100.0,42.1K,46304145.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,10,6333639.0,"6,333,639 views",6.801653,True,93.3333,High,True,True,False,92.168675,High,6.801653,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,10,yZvTzAhRMog,yZvTzAhRMog,Shining Unity,Galderia,UCDmEHvhDICtSOuHiOQ94LRQ,Galderia,Return of the Cosmic Men,341.0,5:41,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=yZvTzAhRMog,https://music.youtube.com/watch?v=yZvTzAhRMog,175208.0,ytmusicapi player response videoDetails.viewCount,24.0,21.666667,3180.0,3.18K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,11,175208.0,"175,208 views",5.243554,True,63.3333,Middle,True,False,False,60.843373,Middle,5.243556,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,11,EWpnzgzNhxU,EWpnzgzNhxU,Fire & Forgive,Powerwolf,UC9LO_ioQYQay7CrsbacNqBQ,Powerwolf,,252.0,4:12,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=EWpnzgzNhxU,https://music.youtube.com/watch?v=EWpnzgzNhxU,935743.0,ytmusicapi player response videoDetails.viewCount,15.0,51.666667,435000.0,435K,318540584.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,12,935743.0,"935,743 views",5.971157,True,66.6667,High,True,True,False,72.891566,Buffer,5.971157,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,12,0CpmffNeI24,0CpmffNeI24,Last Goodbyes,Dreamtale,UCINpaM7CJldbiFRozJCofbw,Dreamtale,Everlasting Flame,202.0,3:22,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=0CpmffNeI24,https://music.youtube.com/watch?v=0CpmffNeI24,122102.0,ytmusicapi player response videoDetails.viewCount,28.0,8.333333,6450.0,6.45K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,13,122102.0,"122,102 views",5.086723,True,53.3333,Middle,True,False,False,56.024096,Middle,5.086726,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,13,_KEEWfbC81g,_KEEWfbC81g,Battle of Life,Napalm Records,UCG7AaCh_CiG6pq_rRDNw72A,Napalm Records,,242.0,4:02,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=_KEEWfbC81g,https://music.youtube.com/watch?v=_KEEWfbC81g,140996.0,ytmusicapi player response videoDetails.viewCount,27.0,11.666667,,,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,14,140996.0,"140,996 views",5.149207,True,56.6667,Middle,True,False,False,58.433735,Middle,5.14921,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,14,-ZwdNxpx0eA,-ZwdNxpx0eA,Gathering of Souls,Bloodbound,UCMdFBg2b49RBAUr5XZxkArA,Bloodbound,Creatures of the Dark Realm,255.0,4:15,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=-ZwdNxpx0eA,https://music.youtube.com/watch?v=-ZwdNxpx0eA,388519.0,ytmusicapi player response videoDetails.viewCount,21.0,31.666667,18100.0,18.1K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,15,388519.0,"388,519 views",5.589412,True,66.6667,Middle,True,False,False,66.86747,Buffer,5.589413,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,15,46Vs9Mujes0,46Vs9Mujes0,Sport Motivation,OdinMann,UCfRjE2cTtjYDOO6uLjJh4BA,OdinMann,Sport Motivation,224.0,3:44,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=46Vs9Mujes0,https://music.youtube.com/watch?v=46Vs9Mujes0,7235734.0,ytmusicapi player response videoDetails.viewCount,6.0,81.666667,13500.0,13.5K,,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,16,7235734.0,"7,235,734 views",6.859483,True,93.3333,High,True,True,False,92.168675,High,6.859483,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,16,vCqK2xAbWcU,vCqK2xAbWcU,Blackout,Scorpions,UCL_jrFsNj-2iC9Obf5M8_uw,Scorpions,Comeblack,229.0,3:49,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=vCqK2xAbWcU,https://music.youtube.com/watch?v=vCqK2xAbWcU,540187.0,ytmusicapi player response videoDetails.viewCount,20.0,35.0,5630000.0,5.63M,4734543197.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,17,540187.0,"540,187 views",5.732544,True,66.6667,Middle,True,False,False,70.481928,Buffer,5.732545,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,17,NN7eGh86-WQ,NN7eGh86-WQ,Legion of the Seas,Visions of Atlantis,UCjUfzvqaP7gHrvWYrX9WQbQ,Visions of Atlantis,,298.0,4:58,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=NN7eGh86-WQ,https://music.youtube.com/watch?v=NN7eGh86-WQ,2673763.0,ytmusicapi player response videoDetails.viewCount,10.0,68.333333,41100.0,41.1K,17515614.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,18,2673763.0,"2,673,763 views",6.427123,True,76.6667,High,True,True,False,83.73494,High,6.427123,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,18,zhwJBgw6gDo,zhwJBgw6gDo,W.A.S.P.  Wild Child 1985 Official Music Video,W.A.S.P.,UCctxEm07OfzGTFp9DftBeyg,W.A.S.P.,,249.0,4:09,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=zhwJBgw6gDo,https://music.youtube.com/watch?v=zhwJBgw6gDo,8541102.0,ytmusicapi player response videoDetails.viewCount,5.0,85.0,150000.0,150K,138549899.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,19,8541102.0,"8,541,102 views",6.931514,True,93.3333,High,True,True,False,92.168675,High,6.931514,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,19,VAxUOliJ8tE,VAxUOliJ8tE,Dawn of the Dragonstar,Twilight Force,UCah1jdLzh3l8_XSVxeKtXgA,Twilight Force,Dawn of the Dragonstar,218.0,3:38,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=VAxUOliJ8tE,https://music.youtube.com/watch?v=VAxUOliJ8tE,762693.0,ytmusicapi player response videoDetails.viewCount,17.0,45.0,22000.0,22K,7881101.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,20,762693.0,"762,693 views",5.88235,True,66.6667,High,True,True,False,72.891566,Buffer,5.88235,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,20,kn5_gghYnCE,kn5_gghYnCE,Road to Hell (2001 Remaster),Bruce Dickinson,UC18vB5KHtNwt7B_D8NYesRA,Bruce Dickinson,,237.0,3:57,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=kn5_gghYnCE,https://music.youtube.com/watch?v=kn5_gghYnCE,571265.0,ytmusicapi player response videoDetails.viewCount,18.0,41.666667,177000.0,177K,73554084.0,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,Buffer,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,21,571265.0,"571,265 views",5.756838,True,66.6667,High,True,True,False,71.686747,Buffer,5.756838,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,21,--zQyrWF9_k,--zQyrWF9_k,At the End of the Rainbow,Enforcer,UC4dNGpBnJCHJQky_9uxJxxg,Enforcer,At the End of the Rainbow,202.0,3:22,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=--zQyrWF9_k,https://music.youtube.com/watch?v=--zQyrWF9_k,159403.0,ytmusicapi player response videoDetails.viewCount,25.0,18.333333,13000.0,13K,4030652.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,Middle,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,22,159403.0,"159,403 views",5.202496,True,56.6667,Middle,True,False,False,58.433735,Middle,5.202499,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,22,kTGVE8S2nT4,kTGVE8S2nT4,Hail to the Hordes,Nuclear Blast Records,UCoxg3Kml41wE3IPq-PC-LQw,Nuclear Blast Records,,262.0,4:22,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=kTGVE8S2nT4,https://music.youtube.com/watch?v=kTGVE8S2nT4,13988976.0,ytmusicapi player response videoDetails.viewCount,4.0,88.333333,,,,MUSIC_VIDEO_TYPE_OMV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,23,13988976.0,"13,988,976 views",7.145786,True,93.3333,High,True,True,False,93.373494,High,7.145786,83,,
recommended,Youtube,3,Week3,Week3_04August,1.0,User1,2026-08-04T18:57:58+00:00,2026-08-04,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,23,-PSflfYC2qk,-PSflfYC2qk,Theft of the Hammer,Brothers of Metal,UC7apj1hieWRm-ji4_Umt2GA,Brothers of Metal,Emblas Saga,251.0,4:11,youtube_video_view_count,song_video,https://www.youtube.com/watch?v=-PSflfYC2qk,https://music.youtube.com/watch?v=-PSflfYC2qk,4264270.0,ytmusicapi player response videoDetails.viewCount,8.0,75.0,105000.0,105K,109031700.0,MUSIC_VIDEO_TYPE_ATV,False,Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_ATV; ATV denotes an Art Track and OMV an official music video.,,High,False,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/Week3_04August/Youtube/User1/Week3_User1_04.08.csv,24,4264270.0,"4,264,270 views",6.629845,True,80.0,High,True,True,False,87.349398,High,6.629845,83,,
