source_type,playlist_kind,week_folder,week_number,platform,user_folder,user_number,playlist_file,playlist_name,playlist_id,playlist_url,playlist_position,track_id,track_url,track_name,artist_name,primary_artist_id,album_name,release_date,duration_seconds,explicit,popularity_metric,popularity_value,popularity_display,popularity_log10,selection_tier,baseline_empirical_percentile,baseline_empirical_band,baseline_range_band,baseline_median_value,baseline_median_log10,ratio_vs_baseline_median,log10_delta_vs_baseline_median,style,country,expected_year,secondary_metric,secondary_value,secondary_display,available_country_count,video_or_track_type,captured_at_utc,source_account_or_profile,metadata_error
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,19,2sTY4LYxBBf3FhetMRGh2H,https://open.spotify.com/track/2sTY4LYxBBf3FhetMRGh2H,Desecrator,Ambush,5ZnuwxU3BQDmhQSdZO743a,Desecrator,2015-10-30,247.541,False,spotify_artist_monthly_listeners,30871,"30,871",4.48955069775057,,50.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.0259213718387559,0.011411359092434736,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,20,6ppTuqLIPRDXTGda4qPwVd,https://open.spotify.com/track/6ppTuqLIPRDXTGda4qPwVd,Let the Gods Decide,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,Thunder in the Sky,2009-07-17,219.000,False,spotify_artist_monthly_listeners,1037930,"1,037,930",6.016168064843028,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,34.49303778538433,1.5380287261848933,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,21,0V2Jge35CQn1Hc9hNBmdbm,https://open.spotify.com/track/0V2Jge35CQn1Hc9hNBmdbm,The End Is Near,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,Rulebreaker,2016-01-29,266.964,False,spotify_artist_monthly_listeners,104665,"104,665",5.0198014777812645,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.4782825429530426,0.5416621391231295,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,22,7vvbcPlj9bCOyx0gAmESg2,https://open.spotify.com/track/7vvbcPlj9bCOyx0gAmESg2,Holy Thunderforce,Rhapsody,0zQfrabOFYf36Ikb6PXcCY,Dawn of Victory,2000,261.746,False,spotify_artist_monthly_listeners,368456,"368,456",5.566385633041399,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,12.244724336180253,1.0882462943832643,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,23,73k60UciuH1K0HusB2ixSQ,https://open.spotify.com/track/73k60UciuH1K0HusB2ixSQ,The Wingman,Excalion,72AisxxoPQu3Q0K5UgvQew,Waterlines,2007,237.773,False,spotify_artist_monthly_listeners,16435,"16,435",4.2157697084176435,,36.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.5461765976537836,-0.2623696302404914,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,24,2WUQqjjz0v0J9oz7Zkvztm,https://open.spotify.com/track/2WUQqjjz0v0J9oz7Zkvztm,Nightchild,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,Attero Dominatus (Re-Armed),2010-09-24,312.813,False,spotify_artist_monthly_listeners,3096823,"3,096,823",6.4909163838133495,,90.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,102.91525705360407,2.0127770451552145,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,25,4KS0wEQgZJjchHwYPch1OA,https://open.spotify.com/track/4KS0wEQgZJjchHwYPch1OA,I Walk Alone,Jorn,5SaDyTQkjAAdrsmhPzrmw2,Spirit Black,2009-06-05,267.880,False,spotify_artist_monthly_listeners,271120,"271,120",5.433161555829322,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,9.01000299092752,0.9550222171711873,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,26,7xdG0jGbG8rJ2G5CRcQlve,https://open.spotify.com/track/7xdG0jGbG8rJ2G5CRcQlve,Fail No More,Frozen Crown,6hbGneO1qRnmz6xflK4n8E,The Fallen King,2018-02-09,249.933,False,spotify_artist_monthly_listeners,64254,"64,254",4.80790016895048,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,2.1353228540095044,0.3297608302923454,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,27,2rV29Dueq15Cq4IyFgINDL,https://open.spotify.com/track/2rV29Dueq15Cq4IyFgINDL,Set This World on Fire,Rage,5TJVsWPUaJxBxWfVZQEt2x,Unity,2002-03-13,306.146,False,spotify_artist_monthly_listeners,91618,"91,618",4.961980806994264,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.0446977501578547,0.48384146833612895,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,28,6s4YFRwPbTT0yJ8jD8GZy0,https://open.spotify.com/track/6s4YFRwPbTT0yJ8jD8GZy0,Iron Hand,Battle Beast,7k5jeohQCF20a8foBD9ize,Steel,2012-01-27,244.146,False,spotify_artist_monthly_listeners,585098,"585,098",5.767228613594485,,70.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,19.444285666810675,1.2890892749363498,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,29,1BaJ4KLFgnveSRGKBwRWve,https://open.spotify.com/track/1BaJ4KLFgnveSRGKBwRWve,Heroes,Masterplan,1OHNvr18TssBKYK0A75yvx,Masterplan,2003-01-20,213.573,False,spotify_artist_monthly_listeners,182302,"182,302",5.260791433241916,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.058356319165199,0.7826520945837814,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Spotify,User10,10,experiment_results/Week2_28July/Spotify/User10/Week2_User10_spotify_metadata.csv,Week2-User10,3tRVMEaGbAMwXjOETnyCJv,https://open.spotify.com/playlist/3tRVMEaGbAMwXjOETnyCJv,30,5IF7E1KDhfYaucurjPSTLJ,https://open.spotify.com/track/5IF7E1KDhfYaucurjPSTLJ,In Flames You Burn,Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,Dragonslayer,2002-07-13,274.373,False,spotify_artist_monthly_listeners,167278,"167,278",5.223438827352918,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.5590708185171644,0.7452994886947835,,,,spotify_track_api_popularity,,,0,track,2026-07-28T12:06:09+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,1,3mbvWn1EY6g,https://music.youtube.com/watch?v=3mbvWn1EY6g,Ace of Spades,Motörhead,UC29TwdZt2GUC-AqbhFs_uSA,,2020-10-27T08:00:09-07:00,165,False,youtube_video_view_count,68906089,68906089,7.8382576007502625,High,100.0,top_third_vs_final_balanced,above_final_balanced_max,65199.0,4.814219747922499,1056.8580653077502,3.024037852827764,,,,youtube_artist_subscribers,954000,954K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,2,Kf66Hja5PMA,https://music.youtube.com/watch?v=Kf66Hja5PMA,Trial By The Archon,Blind Guardian,UCevshEcA1yKVc0uucxo4dfg,Battalions Of Fear,2014-11-07T13:04:50-08:00,105,False,youtube_video_view_count,89805,89805,4.953300517201366,Middle,53.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,1.3773984263562324,0.13908076927886714,,,,youtube_artist_subscribers,202000,202K,97,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,3,htKY2oD85rs,https://music.youtube.com/watch?v=htKY2oD85rs,Hearts On Fire,Hammerfall,UCOspMA8k5GDzhPH7EsZ_IwQ,,2008-05-13T04:50:17-07:00,232,False,youtube_video_view_count,37181869,37181869,7.5703312164198975,High,100.0,top_third_vs_final_balanced,above_final_balanced_max,65199.0,4.814219747922499,570.2828110860596,2.756111468497399,,,,youtube_artist_subscribers,108000,108K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,4,_KEEWfbC81g,https://music.youtube.com/watch?v=_KEEWfbC81g,Battle of Life,Napalm Records,UCG7AaCh_CiG6pq_rRDNw72A,,2022-05-11T05:00:16-07:00,242,False,youtube_video_view_count,140763,140763,5.148488514127646,Middle,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,2.1589748309023142,0.3342687662051471,,,,youtube_artist_subscribers,,,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,'musicImmersiveHeaderRenderer'
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,5,UQ4uyq3GU1w,https://music.youtube.com/watch?v=UQ4uyq3GU1w,Heartless Madness,Dynazty,UC1_8sQRmjjw7YI2Bk-Kr_tA,,2020-02-28T03:02:07-08:00,249,False,youtube_video_view_count,6317343,6317343,6.800534457543924,High,93.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,96.8932498964708,1.9863147096214258,,,,youtube_artist_subscribers,42100,42.1K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,6,qVgj-d5TXrk,https://music.youtube.com/watch?v=qVgj-d5TXrk,Nuclear Fire,Primal Fear,UCnksEYBV7qSwUIhTQR_ZGUw,Nuclear Fire,2024-10-31T03:01:15-07:00,264,False,youtube_video_view_count,86450,86450,4.9367649976099415,Middle,53.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,1.3259405819107655,0.12254524968744285,,,,youtube_artist_subscribers,25200,25.2K,122,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,7,dLbcipFIQAU,https://music.youtube.com/watch?v=dLbcipFIQAU,POWERWOLF - Venom Of Venus (Official Lyric Video),Powerwolf,UC9LO_ioQYQay7CrsbacNqBQ,,2021-02-21T07:59:43-08:00,208,False,youtube_video_view_count,7496574,7496574,6.874862832347265,High,93.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,114.97989232963695,2.0606430844247665,,,,youtube_artist_subscribers,435000,435K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,8,6TW5bCmNxgg,https://music.youtube.com/watch?v=6TW5bCmNxgg,Cthulhu,Grailknights,UCpQ0yahMIrWs5U_J_QkWQlw,Knightfall,2019-06-30T03:52:57-07:00,212,False,youtube_video_view_count,1676359,1676359,6.224367030417889,High,76.66666666666667,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,25.711421954324454,1.41014728249539,,,,youtube_artist_subscribers,20000,20K,249,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,9,DF3ejxcFhoc,https://music.youtube.com/watch?v=DF3ejxcFhoc,Tears of a Dragonheart,Bloodbound,UCMdFBg2b49RBAUr5XZxkArA,War of Dragons,2017-02-23T02:15:03-08:00,230,False,youtube_video_view_count,2028465,2028465,6.307167518602829,High,76.66666666666667,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,31.111903556803018,1.4929477706803302,,,,youtube_artist_subscribers,18000,18K,248,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,10,TEJJSeQm49c,https://music.youtube.com/watch?v=TEJJSeQm49c,Circle of Stone,Blaze Bayley,UCFWnaaPfunkgp49YYWhfBpw,,2024-01-10T23:03:21-08:00,212,False,youtube_video_view_count,284232,284232,5.453672970991441,Buffer,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,4.35945336584917,0.6394532230689425,,,,youtube_artist_subscribers,4360,4.36K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,11,NTwvcSSAjGg,https://music.youtube.com/watch?v=NTwvcSSAjGg,My Heart Is Crying,Dionysus,UClJbvcY5lO1aJo2Q3SqjvlQ,Anima Mundi,2015-01-19T21:25:11-08:00,302,False,youtube_video_view_count,205618,205618,5.313061130549392,Middle,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,3.153698676360067,0.49884138262689337,,,,youtube_artist_subscribers,3940,3.94K,249,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,12,RHYUobknHQY,https://music.youtube.com/watch?v=RHYUobknHQY,Ride of the Valkyries,Brothers of Metal,UC7apj1hieWRm-ji4_Umt2GA,Emblas Saga,2020-01-09T02:01:14-08:00,207,False,youtube_video_view_count,8915166,8915166,6.9501294341308695,High,93.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,136.7377720517186,2.135909686208371,,,,youtube_artist_subscribers,105000,105K,249,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,13,-vea3oxN8YE,https://music.youtube.com/watch?v=-vea3oxN8YE,Rise of the Chaos Wizards,Gloryhammer,UCPGTSBEsBiITt6ZaniWufag,Space 1992: Rise of the Chaos Wizards,2017-11-27T10:29:03-08:00,238,False,youtube_video_view_count,1662562,1662562,6.220777849918485,High,76.66666666666667,top_third_vs_final_balanced,within_final_balanced_high_range,65199.0,4.814219747922499,25.499808279268088,1.4065581019959863,,,,youtube_artist_subscribers,52700,52.7K,122,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,14,C8lp7c4qBeo,https://music.youtube.com/watch?v=C8lp7c4qBeo,Heavy Metal Never Dies (Remixed & Remastered),Iron Savior,UCTEWI_aTHUGJW8vSs96RUBQ,,2022-03-23T05:54:20-07:00,257,False,youtube_video_view_count,473986,473986,5.675765514221471,Buffer,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,7.269835426923726,0.8615457662989723,,,,youtube_artist_subscribers,9060,9.06K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,15,iTUx86C7DwU,https://music.youtube.com/watch?v=iTUx86C7DwU,Merciless Times,Myrath,UCQwuWn3vcj96d7gOkax5qbQ,,2011-10-04T10:06:48-07:00,211,False,youtube_video_view_count,959650,959650,5.982112867639261,Buffer,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,14.718784030429914,1.1678931197167621,,,,youtube_artist_subscribers,51100,51.1K,249,MUSIC_VIDEO_TYPE_OMV,2026-07-28T18:08:23+00:00,user_01,missing album browse id
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,16,dRD8JHLoRyQ,https://music.youtube.com/watch?v=dRD8JHLoRyQ,Still Alive,Nocturnal Rites,UC9mSKsy3mVrGpDseXGKVtew,Grand Illusion,2017-08-15T09:03:34-07:00,243,False,youtube_video_view_count,164957,164957,5.2173707496896045,Middle,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,65199.0,4.814219747922499,2.5300541419346922,0.40315100176710583,,,,youtube_artist_subscribers,4180,4.18K,123,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,17,BplgH8XSqs0,https://music.youtube.com/watch?v=BplgH8XSqs0,Heroes,Masterplan,UCQm2l9VFAwCEMR2zydt9y6w,Masterplan,2015-01-18T19:03:42-08:00,214,False,youtube_video_view_count,1126503,1126503,6.051732352634826,Buffer,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,17.27791837298118,1.237512604712327,,,,youtube_artist_subscribers,10100,10.1K,249,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,18,FAVW6hS2eXo,https://music.youtube.com/watch?v=FAVW6hS2eXo,Hunting Pirates,Turisas,UCKtDEzexZu3QJk0IPtR2MLg,Stand Up and Fight,2017-08-15T09:56:27-07:00,224,False,youtube_video_view_count,391568,391568,5.592807192857165,Buffer,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,6.005736284298839,0.7785874449346668,,,,youtube_artist_subscribers,29600,29.6K,123,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
recommended,weekly_recommendation,Week2_28July,2,Youtube,User1,1,experiment_results/Week2_28July/Youtube/User1/Week1_User1_28.07.csv,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,19,RFzlLNkHhJw,https://music.youtube.com/watch?v=RFzlLNkHhJw,Valley of the Kings,Gamma Ray,UC34yDJRgqZZFJ25BjEvvCQQ,Somewhere out in Space,2022-08-30T04:20:21-07:00,231,False,youtube_video_view_count,450777,450777,5.653961748927068,Buffer,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,65199.0,4.814219747922499,6.9138637095660975,0.8397420010045691,,,,youtube_artist_subscribers,35500,35.5K,123,MUSIC_VIDEO_TYPE_ATV,2026-07-28T18:08:23+00:00,user_01,
